name_id,canonical_name,ascii_name,name_family,derivation_type,source_record_id,source_name,source_family,transformation_rule,naming_status_code,source_basis,runtime_effect_scope,record_status
NG-NAM-ISL-000012,Eastbridge Cay,Eastbridge Cay,ISLAND,SOURCE_DERIVED,NGP-000035,Eastbridge,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000013,Hillmark Island,Hillmark Island,ISLAND,SOURCE_DERIVED,NGP-000036,Hillmark,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000014,Greyhaven Isle,Greyhaven Isle,ISLAND,SOURCE_DERIVED,NGP-000037,Greyhaven,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000015,Stoneleigh Cay,Stoneleigh Cay,ISLAND,SOURCE_DERIVED,NGP-000039,Stoneleigh,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000016,Lower Ashbourne Island,Lower Ashbourne Island,ISLAND,SOURCE_DERIVED,NGP-000049,Lower Ashbourne,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000017,Ashbourne Green Isle,Ashbourne Green Isle,ISLAND,SOURCE_DERIVED,NGP-000050,Ashbourne Green,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000018,Crescenton Fields Cay,Crescenton Fields Cay,ISLAND,SOURCE_DERIVED,NGP-000052,Crescenton Fields,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000019,Elmtree Hollow Island,Elmtree Hollow Island,ISLAND,SOURCE_DERIVED,NGP-000053,Elmtree Hollow,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000020,Elmtree Brook Isle,Elmtree Brook Isle,ISLAND,SOURCE_DERIVED,NGP-000054,Elmtree Brook,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000021,Faircross Vale Cay,Faircross Vale Cay,ISLAND,SOURCE_DERIVED,NGP-000056,Faircross Vale,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000022,North Kingswell Island,North Kingswell Island,ISLAND,SOURCE_DERIVED,NGP-000057,North Kingswell,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000023,Kingswell End Isle,Kingswell End Isle,ISLAND,SOURCE_DERIVED,NGP-000058,Kingswell End,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000024,Brackenford Heath Cay,Brackenford Heath Cay,ISLAND,SOURCE_DERIVED,NGP-000059,Brackenford Heath,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000025,Brackenford Grove Island,Brackenford Grove Island,ISLAND,SOURCE_DERIVED,NGP-000060,Brackenford Grove,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000026,Upper Rosehaven Isle,Upper Rosehaven Isle,ISLAND,SOURCE_DERIVED,NGP-000061,Upper Rosehaven,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000027,Rosehaven Meadow Cay,Rosehaven Meadow Cay,ISLAND,SOURCE_DERIVED,NGP-000062,Rosehaven Meadow,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000028,Claybourne Ford Island,Claybourne Ford Island,ISLAND,SOURCE_DERIVED,NGP-000063,Claybourne Ford,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000029,Claybourne Common Isle,Claybourne Common Isle,ISLAND,SOURCE_DERIVED,NGP-000064,Claybourne Common,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000030,Little Newstead Cay,Little Newstead Cay,ISLAND,SOURCE_DERIVED,NGP-000065,Little Newstead,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000031,Newstead Rise Island,Newstead Rise Island,ISLAND,SOURCE_DERIVED,NGP-000066,Newstead Rise,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000032,Larkspur Hill Isle,Larkspur Hill Isle,ISLAND,SOURCE_DERIVED,NGP-000067,Larkspur Hill,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000033,Larkspur Springs Cay,Larkspur Springs Cay,ISLAND,SOURCE_DERIVED,NGP-000068,Larkspur Springs,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000034,West Eastbridge Island,West Eastbridge Island,ISLAND,SOURCE_DERIVED,NGP-000069,West Eastbridge,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000035,Eastbridge Lane Isle,Eastbridge Lane Isle,ISLAND,SOURCE_DERIVED,NGP-000070,Eastbridge Lane,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000036,Hillmark Wood Cay,Hillmark Wood Cay,ISLAND,SOURCE_DERIVED,NGP-000071,Hillmark Wood,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000037,Hillmark Beck Island,Hillmark Beck Island,ISLAND,SOURCE_DERIVED,NGP-000072,Hillmark Beck,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000038,South Greyhaven Isle,South Greyhaven Isle,ISLAND,SOURCE_DERIVED,NGP-000073,South Greyhaven,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000039,Greyhaven Court Cay,Greyhaven Court Cay,ISLAND,SOURCE_DERIVED,NGP-000074,Greyhaven Court,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000040,Stoneleigh Mill Island,Stoneleigh Mill Island,ISLAND,SOURCE_DERIVED,NGP-000077,Stoneleigh Mill,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000041,Stoneleigh Park Isle,Stoneleigh Park Isle,ISLAND,SOURCE_DERIVED,NGP-000078,Stoneleigh Park,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000042,Northgate Cay,Northgate Cay,ISLAND,SOURCE_DERIVED,NGP-000086,Northgate,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000043,Caelith Island,Caelith Island,ISLAND,SOURCE_DERIVED,NGP-000087,Caelith,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000044,Skeldrun Isle,Skeldrun Isle,ISLAND,SOURCE_DERIVED,NGP-000088,Skeldrun,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000045,Pinebarrow Cay,Pinebarrow Cay,ISLAND,SOURCE_DERIVED,NGP-000089,Pinebarrow,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000046,Aelgrove Island,Aelgrove Island,ISLAND,SOURCE_DERIVED,NGP-000110,Aelgrove,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000047,Kaedur Isle,Kaedur Isle,ISLAND,SOURCE_DERIVED,NGP-000111,Kaedur,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000048,Østmark Cay,Ostmark Cay,ISLAND,SOURCE_DERIVED,NGP-000112,Østmark,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000049,Valekirk Island,Valekirk Island,ISLAND,SOURCE_DERIVED,NGP-000113,Valekirk,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000050,Snowmere Isle,Snowmere Isle,ISLAND,SOURCE_DERIVED,NGP-000114,Snowmere,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000051,Frostholm Cay,Frostholm Cay,ISLAND,SOURCE_DERIVED,NGP-000115,Frostholm,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000052,Trossfell Island,Trossfell Island,ISLAND,SOURCE_DERIVED,NGP-000116,Trossfell,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000053,Birchpass Isle,Birchpass Isle,ISLAND,SOURCE_DERIVED,NGP-000117,Birchpass,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000054,Ravencrag Cay,Ravencrag Cay,ISLAND,SOURCE_DERIVED,NGP-000118,Ravencrag,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000055,Highmere Island,Highmere Island,ISLAND,SOURCE_DERIVED,NGP-000119,Highmere,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000056,Cedarwick Isle,Cedarwick Isle,ISLAND,SOURCE_DERIVED,NGP-000120,Cedarwick,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000057,Bellpine Cay,Bellpine Cay,ISLAND,SOURCE_DERIVED,NGP-000121,Bellpine,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000058,Glenvar Island,Glenvar Island,ISLAND,SOURCE_DERIVED,NGP-000122,Glenvar,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000059,Moorsend Isle,Moorsend Isle,ISLAND,SOURCE_DERIVED,NGP-000123,Moorsend,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000060,Lower Aelgrove Cay,Lower Aelgrove Cay,ISLAND,SOURCE_DERIVED,NGP-000134,Lower Aelgrove,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000061,Aelgrove Fell Island,Aelgrove Fell Island,ISLAND,SOURCE_DERIVED,NGP-000135,Aelgrove Fell,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000062,Upper Kaedur Isle,Upper Kaedur Isle,ISLAND,SOURCE_DERIVED,NGP-000136,Upper Kaedur,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000063,Kaedur Glen Cay,Kaedur Glen Cay,ISLAND,SOURCE_DERIVED,NGP-000137,Kaedur Glen,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000064,East Østmark Island,East Ostmark Island,ISLAND,SOURCE_DERIVED,NGP-000138,East Østmark,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000065,Østmark Beck Isle,Ostmark Beck Isle,ISLAND,SOURCE_DERIVED,NGP-000139,Østmark Beck,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000066,Old Valekirk Cay,Old Valekirk Cay,ISLAND,SOURCE_DERIVED,NGP-000140,Old Valekirk,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000067,Valekirk Crag Island,Valekirk Crag Island,ISLAND,SOURCE_DERIVED,NGP-000141,Valekirk Crag,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000068,South Snowmere Isle,South Snowmere Isle,ISLAND,SOURCE_DERIVED,NGP-000142,South Snowmere,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000069,Snowmere Pass Cay,Snowmere Pass Cay,ISLAND,SOURCE_DERIVED,NGP-000143,Snowmere Pass,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000070,Frostholm Moor Island,Frostholm Moor Island,ISLAND,SOURCE_DERIVED,NGP-000144,Frostholm Moor,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000071,Frostholm Fold Isle,Frostholm Fold Isle,ISLAND,SOURCE_DERIVED,NGP-000145,Frostholm Fold,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000072,North Trossfell Cay,North Trossfell Cay,ISLAND,SOURCE_DERIVED,NGP-000146,North Trossfell,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000073,Trossfell Tor Island,Trossfell Tor Island,ISLAND,SOURCE_DERIVED,NGP-000147,Trossfell Tor,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000074,Birchpass Ridge Isle,Birchpass Ridge Isle,ISLAND,SOURCE_DERIVED,NGP-000148,Birchpass Ridge,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000075,Birchpass Tarn Cay,Birchpass Tarn Cay,ISLAND,SOURCE_DERIVED,NGP-000149,Birchpass Tarn,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000076,West Ravencrag Island,West Ravencrag Island,ISLAND,SOURCE_DERIVED,NGP-000150,West Ravencrag,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000077,Ravencrag Pines Isle,Ravencrag Pines Isle,ISLAND,SOURCE_DERIVED,NGP-000151,Ravencrag Pines,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000078,Highmere Heath Cay,Highmere Heath Cay,ISLAND,SOURCE_DERIVED,NGP-000152,Highmere Heath,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000079,Highmere Stone Island,Highmere Stone Island,ISLAND,SOURCE_DERIVED,NGP-000153,Highmere Stone,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000080,Lower Cedarwick Isle,Lower Cedarwick Isle,ISLAND,SOURCE_DERIVED,NGP-000154,Lower Cedarwick,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000081,Cedarwick Birch Cay,Cedarwick Birch Cay,ISLAND,SOURCE_DERIVED,NGP-000155,Cedarwick Birch,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000082,Bellpine Dale Island,Bellpine Dale Island,ISLAND,SOURCE_DERIVED,NGP-000156,Bellpine Dale,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000083,Bellpine Run Isle,Bellpine Run Isle,ISLAND,SOURCE_DERIVED,NGP-000157,Bellpine Run,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000084,Upper Glenvar Cay,Upper Glenvar Cay,ISLAND,SOURCE_DERIVED,NGP-000158,Upper Glenvar,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000085,Glenvar Cedar Island,Glenvar Cedar Island,ISLAND,SOURCE_DERIVED,NGP-000159,Glenvar Cedar,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000086,Moorsend Barrow Isle,Moorsend Barrow Isle,ISLAND,SOURCE_DERIVED,NGP-000160,Moorsend Barrow,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000087,Moorsend Brook Cay,Moorsend Brook Cay,ISLAND,SOURCE_DERIVED,NGP-000161,Moorsend Brook,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000088,Ferncross Wood Island,Ferncross Wood Island,ISLAND,SOURCE_DERIVED,NGP-000162,Ferncross Wood,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000089,Ferncross Brae Isle,Ferncross Brae Isle,ISLAND,SOURCE_DERIVED,NGP-000163,Ferncross Brae,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000090,Cloudrest Cay,Cloudrest Cay,ISLAND,SOURCE_DERIVED,NGP-000171,Cloudrest,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000091,Alpine Lantern Island,Alpine Lantern Island,ISLAND,SOURCE_DERIVED,NGP-000172,Alpine Lantern,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000092,Vondara Isle,Vondara Isle,ISLAND,SOURCE_DERIVED,NGP-000173,Vondara,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000093,Greenbarrow Cay,Greenbarrow Cay,ISLAND,SOURCE_DERIVED,NGP-000174,Greenbarrow,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000094,Kestrel Plain Island,Kestrel Plain Island,ISLAND,SOURCE_DERIVED,NGP-000175,Kestrel Plain,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000095,Solmere Isle,Solmere Isle,ISLAND,SOURCE_DERIVED,NGP-000176,Solmere,PLACE,prefix=NONE;suffix=Isle,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000096,Vondel Cay,Vondel Cay,ISLAND,SOURCE_DERIVED,NGP-000197,Vondel,PLACE,prefix=NONE;suffix=Cay,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-ISL-000097,Meadowrun Island,Meadowrun Island,ISLAND,SOURCE_DERIVED,NGP-000198,Meadowrun,PLACE,prefix=NONE;suffix=Island,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
