name_id,canonical_name,ascii_name,name_family,derivation_type,source_record_id,source_name,source_family,transformation_rule,naming_status_code,source_basis,runtime_effect_scope,record_status
NG-NAM-LAK-000014,Greyhaven Mere,Greyhaven Mere,LAKE,SOURCE_DERIVED,NGP-000037,Greyhaven,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000015,Stoneleigh Waters,Stoneleigh Waters,LAKE,SOURCE_DERIVED,NGP-000039,Stoneleigh,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000016,Lower Ashbourne Lake,Lower Ashbourne Lake,LAKE,SOURCE_DERIVED,NGP-000049,Lower Ashbourne,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000017,Ashbourne Green Mere,Ashbourne Green Mere,LAKE,SOURCE_DERIVED,NGP-000050,Ashbourne Green,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000018,Crescenton Fields Waters,Crescenton Fields Waters,LAKE,SOURCE_DERIVED,NGP-000052,Crescenton Fields,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000019,Elmtree Hollow Lake,Elmtree Hollow Lake,LAKE,SOURCE_DERIVED,NGP-000053,Elmtree Hollow,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000020,Elmtree Brook Mere,Elmtree Brook Mere,LAKE,SOURCE_DERIVED,NGP-000054,Elmtree Brook,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000021,Faircross Vale Waters,Faircross Vale Waters,LAKE,SOURCE_DERIVED,NGP-000056,Faircross Vale,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000022,North Kingswell Lake,North Kingswell Lake,LAKE,SOURCE_DERIVED,NGP-000057,North Kingswell,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000023,Kingswell End Mere,Kingswell End Mere,LAKE,SOURCE_DERIVED,NGP-000058,Kingswell End,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000024,Brackenford Heath Waters,Brackenford Heath Waters,LAKE,SOURCE_DERIVED,NGP-000059,Brackenford Heath,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000025,Brackenford Grove Lake,Brackenford Grove Lake,LAKE,SOURCE_DERIVED,NGP-000060,Brackenford Grove,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000026,Upper Rosehaven Mere,Upper Rosehaven Mere,LAKE,SOURCE_DERIVED,NGP-000061,Upper Rosehaven,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000027,Rosehaven Meadow Waters,Rosehaven Meadow Waters,LAKE,SOURCE_DERIVED,NGP-000062,Rosehaven Meadow,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000028,Claybourne Ford Lake,Claybourne Ford Lake,LAKE,SOURCE_DERIVED,NGP-000063,Claybourne Ford,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000029,Claybourne Common Mere,Claybourne Common Mere,LAKE,SOURCE_DERIVED,NGP-000064,Claybourne Common,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000030,Little Newstead Waters,Little Newstead Waters,LAKE,SOURCE_DERIVED,NGP-000065,Little Newstead,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000031,Newstead Rise Lake,Newstead Rise Lake,LAKE,SOURCE_DERIVED,NGP-000066,Newstead Rise,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000032,Larkspur Hill Mere,Larkspur Hill Mere,LAKE,SOURCE_DERIVED,NGP-000067,Larkspur Hill,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000033,Larkspur Springs Waters,Larkspur Springs Waters,LAKE,SOURCE_DERIVED,NGP-000068,Larkspur Springs,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000034,West Eastbridge Lake,West Eastbridge Lake,LAKE,SOURCE_DERIVED,NGP-000069,West Eastbridge,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000035,Eastbridge Lane Mere,Eastbridge Lane Mere,LAKE,SOURCE_DERIVED,NGP-000070,Eastbridge Lane,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000036,Hillmark Wood Waters,Hillmark Wood Waters,LAKE,SOURCE_DERIVED,NGP-000071,Hillmark Wood,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000037,Hillmark Beck Lake,Hillmark Beck Lake,LAKE,SOURCE_DERIVED,NGP-000072,Hillmark Beck,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000038,South Greyhaven Mere,South Greyhaven Mere,LAKE,SOURCE_DERIVED,NGP-000073,South Greyhaven,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000039,Greyhaven Court Waters,Greyhaven Court Waters,LAKE,SOURCE_DERIVED,NGP-000074,Greyhaven Court,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000040,Stoneleigh Mill Lake,Stoneleigh Mill Lake,LAKE,SOURCE_DERIVED,NGP-000077,Stoneleigh Mill,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000041,Stoneleigh Park Mere,Stoneleigh Park Mere,LAKE,SOURCE_DERIVED,NGP-000078,Stoneleigh Park,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000042,Northgate Waters,Northgate Waters,LAKE,SOURCE_DERIVED,NGP-000086,Northgate,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000043,Caelith Lake,Caelith Lake,LAKE,SOURCE_DERIVED,NGP-000087,Caelith,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000044,Skeldrun Mere,Skeldrun Mere,LAKE,SOURCE_DERIVED,NGP-000088,Skeldrun,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000045,Pinebarrow Waters,Pinebarrow Waters,LAKE,SOURCE_DERIVED,NGP-000089,Pinebarrow,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000046,Aelgrove Lake,Aelgrove Lake,LAKE,SOURCE_DERIVED,NGP-000110,Aelgrove,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000047,Kaedur Mere,Kaedur Mere,LAKE,SOURCE_DERIVED,NGP-000111,Kaedur,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000048,Østmark Waters,Ostmark Waters,LAKE,SOURCE_DERIVED,NGP-000112,Østmark,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000049,Valekirk Lake,Valekirk Lake,LAKE,SOURCE_DERIVED,NGP-000113,Valekirk,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000050,Snowmere Mere,Snowmere Mere,LAKE,SOURCE_DERIVED,NGP-000114,Snowmere,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000051,Frostholm Waters,Frostholm Waters,LAKE,SOURCE_DERIVED,NGP-000115,Frostholm,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000052,Trossfell Lake,Trossfell Lake,LAKE,SOURCE_DERIVED,NGP-000116,Trossfell,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000053,Birchpass Mere,Birchpass Mere,LAKE,SOURCE_DERIVED,NGP-000117,Birchpass,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000054,Ravencrag Waters,Ravencrag Waters,LAKE,SOURCE_DERIVED,NGP-000118,Ravencrag,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000055,Highmere Lake,Highmere Lake,LAKE,SOURCE_DERIVED,NGP-000119,Highmere,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000056,Cedarwick Mere,Cedarwick Mere,LAKE,SOURCE_DERIVED,NGP-000120,Cedarwick,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000057,Bellpine Waters,Bellpine Waters,LAKE,SOURCE_DERIVED,NGP-000121,Bellpine,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000058,Glenvar Lake,Glenvar Lake,LAKE,SOURCE_DERIVED,NGP-000122,Glenvar,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000059,Moorsend Mere,Moorsend Mere,LAKE,SOURCE_DERIVED,NGP-000123,Moorsend,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000060,Lower Aelgrove Waters,Lower Aelgrove Waters,LAKE,SOURCE_DERIVED,NGP-000134,Lower Aelgrove,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000061,Aelgrove Fell Lake,Aelgrove Fell Lake,LAKE,SOURCE_DERIVED,NGP-000135,Aelgrove Fell,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000062,Upper Kaedur Mere,Upper Kaedur Mere,LAKE,SOURCE_DERIVED,NGP-000136,Upper Kaedur,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000063,Kaedur Glen Waters,Kaedur Glen Waters,LAKE,SOURCE_DERIVED,NGP-000137,Kaedur Glen,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000064,East Østmark Lake,East Ostmark Lake,LAKE,SOURCE_DERIVED,NGP-000138,East Østmark,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000065,Østmark Beck Mere,Ostmark Beck Mere,LAKE,SOURCE_DERIVED,NGP-000139,Østmark Beck,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000066,Old Valekirk Waters,Old Valekirk Waters,LAKE,SOURCE_DERIVED,NGP-000140,Old Valekirk,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000067,Valekirk Crag Lake,Valekirk Crag Lake,LAKE,SOURCE_DERIVED,NGP-000141,Valekirk Crag,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000068,South Snowmere Mere,South Snowmere Mere,LAKE,SOURCE_DERIVED,NGP-000142,South Snowmere,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000069,Snowmere Pass Waters,Snowmere Pass Waters,LAKE,SOURCE_DERIVED,NGP-000143,Snowmere Pass,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000070,Frostholm Moor Lake,Frostholm Moor Lake,LAKE,SOURCE_DERIVED,NGP-000144,Frostholm Moor,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000071,Frostholm Fold Mere,Frostholm Fold Mere,LAKE,SOURCE_DERIVED,NGP-000145,Frostholm Fold,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000072,North Trossfell Waters,North Trossfell Waters,LAKE,SOURCE_DERIVED,NGP-000146,North Trossfell,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000073,Trossfell Tor Lake,Trossfell Tor Lake,LAKE,SOURCE_DERIVED,NGP-000147,Trossfell Tor,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000074,Birchpass Ridge Mere,Birchpass Ridge Mere,LAKE,SOURCE_DERIVED,NGP-000148,Birchpass Ridge,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000075,Birchpass Tarn Waters,Birchpass Tarn Waters,LAKE,SOURCE_DERIVED,NGP-000149,Birchpass Tarn,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000076,West Ravencrag Lake,West Ravencrag Lake,LAKE,SOURCE_DERIVED,NGP-000150,West Ravencrag,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000077,Ravencrag Pines Mere,Ravencrag Pines Mere,LAKE,SOURCE_DERIVED,NGP-000151,Ravencrag Pines,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000078,Highmere Heath Waters,Highmere Heath Waters,LAKE,SOURCE_DERIVED,NGP-000152,Highmere Heath,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000079,Highmere Stone Lake,Highmere Stone Lake,LAKE,SOURCE_DERIVED,NGP-000153,Highmere Stone,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000080,Lower Cedarwick Mere,Lower Cedarwick Mere,LAKE,SOURCE_DERIVED,NGP-000154,Lower Cedarwick,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000081,Cedarwick Birch Waters,Cedarwick Birch Waters,LAKE,SOURCE_DERIVED,NGP-000155,Cedarwick Birch,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000082,Bellpine Dale Lake,Bellpine Dale Lake,LAKE,SOURCE_DERIVED,NGP-000156,Bellpine Dale,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000083,Bellpine Run Mere,Bellpine Run Mere,LAKE,SOURCE_DERIVED,NGP-000157,Bellpine Run,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000084,Upper Glenvar Waters,Upper Glenvar Waters,LAKE,SOURCE_DERIVED,NGP-000158,Upper Glenvar,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000085,Glenvar Cedar Lake,Glenvar Cedar Lake,LAKE,SOURCE_DERIVED,NGP-000159,Glenvar Cedar,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000086,Moorsend Barrow Mere,Moorsend Barrow Mere,LAKE,SOURCE_DERIVED,NGP-000160,Moorsend Barrow,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000087,Moorsend Brook Waters,Moorsend Brook Waters,LAKE,SOURCE_DERIVED,NGP-000161,Moorsend Brook,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000088,Ferncross Wood Lake,Ferncross Wood Lake,LAKE,SOURCE_DERIVED,NGP-000162,Ferncross Wood,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000089,Ferncross Brae Mere,Ferncross Brae Mere,LAKE,SOURCE_DERIVED,NGP-000163,Ferncross Brae,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000090,Cloudrest Waters,Cloudrest Waters,LAKE,SOURCE_DERIVED,NGP-000171,Cloudrest,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000091,Alpine Lantern Lake,Alpine Lantern Lake,LAKE,SOURCE_DERIVED,NGP-000172,Alpine Lantern,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000092,Vondara Mere,Vondara Mere,LAKE,SOURCE_DERIVED,NGP-000173,Vondara,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000093,Greenbarrow Waters,Greenbarrow Waters,LAKE,SOURCE_DERIVED,NGP-000174,Greenbarrow,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000094,Kestrel Plain Lake,Kestrel Plain Lake,LAKE,SOURCE_DERIVED,NGP-000175,Kestrel Plain,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000095,Solmere Mere,Solmere Mere,LAKE,SOURCE_DERIVED,NGP-000176,Solmere,PLACE,prefix=NONE;suffix=Mere,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000096,Vondel Waters,Vondel Waters,LAKE,SOURCE_DERIVED,NGP-000197,Vondel,PLACE,prefix=NONE;suffix=Waters,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
NG-NAM-LAK-000097,Meadowrun Lake,Meadowrun Lake,LAKE,SOURCE_DERIVED,NGP-000198,Meadowrun,PLACE,prefix=NONE;suffix=Lake,AVAILABLE,NoveGeo 700-place corpus + tribes + governed person-name seeds,SHARED_REFERENCE,ACTIVE
